id,canonicalized_smiles,taste
6429,CC(C)CCOC1OC(CO)C(O)C(O)C1O,sweet
6430,CCC1=COS(=O)(=O)NC1=O,sweet
6431,CCOC(=O)CCS,undefined
6432,COC1CC(OC2C(C)OC(C)CC2OC)OC(C)C1O,sweet
6433,COC(C)C1=CC=C(C=NO)CC1,sweet
6434,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet
6435,CC(I)=CC(=O)O,sour
6436,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,undefined
6437,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet
6438,CC1(C)SC(C)(C)SC(C)(C)S1,undefined
6439,CCC(C)C(NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,sweet
6440,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC4OC(C)C(O)C(O)C4O)cc3o2)cc1,sweet
6441,COc1ccc(C(=O)NN)cc1,sour
6442,CC1C(O)CC2(C(C)C)CC12,undefined
6443,CC1OC(OCC2OC(Oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3O)C(O)C(O)C2O)C(O)C(O)C1O,sweet
6444,COc1ccc(CCC(=O)c2ccccc2)cc1O,sour
6445,NOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,sweet
6446,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2OC2OCC(O)C(O)C2O)ccc1O,sweet
6447,O=c1c(O)c(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet
6448,Nc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,sweet
6449,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)C(N)CC(=O)O,sweet
6450,CCCOCC1OC(OC)C(O)C(O)C1O,sweet
6451,O=[N+]([O-])c1c(O)cccc1O,sour
6452,CCC(C)C(N)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6453,CCCCCCC1OCC(O)C(C(O)C(O)CO)O1,sweet
6454,O=C1CCC(C(=O)O)CC1,sour
6455,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6456,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)O)C(C)C,sweet
6457,O=C(C=Cc1ccccc1O)c1ccc(O)cc1O,bitter
6458,CCOC(=O)c1nc2c(C)nc[nH]c-2nc1=O,sour
6459,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7OC(C)C(OC8OC(CO)C(OC9OC(CO)C(O)C(O)C9O)C(O)C8O)C(OC)C7O)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,undefined
6460,CC(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet
6461,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)C,sweet
6462,COc1cc(O)c2c(=O)c(OC3OCC(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,sweet
6463,CCCCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet
6464,C=CCOC(=O)c1ccccc1,sweet
6465,CCCCCNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC,sweet
6466,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC(C)=O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)cc3o2)cc1O,sweet
6467,Nc1ncnc2c1ncn2C1OC(CO)C(OP(O)(O)=S)C1O,sweet
6468,COC(=O)c1ccc(O)nc1C(=O)OC,sour
6469,COc1ccc(C(=O)C(=O)c2ccc(OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)cc2O)cc1O,sweet
6470,COC(=O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,undefined
6471,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,sweet
6472,COC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])CC(=O)[O-],sweet
6473,C=C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
6474,CC(NC(=O)C(CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6475,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)C(O)CC34C)C2(C)C=O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
6476,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet
6477,CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,undefined
6478,CC(NC(=O)C(N)CC(=O)O)NC(=O)C12CC3CC(CC(C3)C1)C2,sweet
6479,NCCCCC(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6480,COC1CC(C)CCC1C(C)C,undefined
6481,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,bitter
6482,OCC1OC(O)C(O)(O)C(O)C1O,sweet
6483,CC1CC(O)C(=O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(=O)C2C13C,bitter
6484,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter
6485,O=C(O)CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)O,sour
6486,CCCC=CC(OC)OC,undefined
6487,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6488,CCCCC1CCC(=O)O1,sweet
6489,CC(NC(=O)CN)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6490,OCC1OC(O)C(O)C(I)C1O,sweet
6491,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet
6492,COC1OC(CO)CC(O)C1O,sweet
6493,CCOC(=O)CSC(C)C(=O)O,sour
6494,Nc1ccc(F)cc1C(=O)O,sour
6495,C=CC1(C)CCC(C(C)C)=CC1C(=C)C,undefined
6496,ON=CC1=CCC=CC1,sweet
6497,CC(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6498,CCC(CC)(C(=O)O)C(=O)O,sour
6499,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.[Ca+2].[OH-].[OH-],sweet
6500,CC(O)C(NC(=O)C(N)CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6501,CCCCCCCCCCCCOC(=O)CC1C(=O)NCCN1C(=O)Cc1ccccc1,sweet
6502,O=C1C(O)=C(Oc2ccccc2)C(=O)C(O)=C1Oc1ccccc1,sour
6503,O=C(O)c1cc(Br)cc(Br)c1O,sour
6504,COc1cc(C=CC(=O)c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2O)ccc1O,sweet
6505,COc1cc(C2Cc3cccc(O)c3C(=O)O2)cc(OC)c1O,sweet
6506,CC(C)CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet
6507,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(O)(O)=S)C(O)C1O,sweet
6508,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC(O)C(O)CC(O)C(C)I)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
6509,NC(CC(=O)O)C(=O)NC(Cc1ccc(F)cc1)C(=O)O,sweet
6510,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,undefined
6511,CN(C)c1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(N)C1O,sweet
6512,Nc1nc(Cl)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)[P+]([O-])(O)O)C(O)C1O,sweet
6513,Cc1cccc(C=O)c1,sweet
6514,O=c1c(-c2ccc(O)cc2)coc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,sweet
6515,OC1CC(O)C(O)C(C(F)(F)F)O1,sweet
6516,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)C(=O)CC56CO)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
6517,O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2C1C1(O)OCC(O)C(O)C1O,bitter
6518,O=C(O)CSc1ccc(Cl)cc1,sour
6519,COC1CC(O)C(C)OC1O,sweet
6520,COC1C(C)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C(C1OC(C)=O)C32C,bitter
6521,OCCC(CO)OC1OC(CO)C(O)C(O)C1O,sweet
6522,CC(=O)OC1C(O)C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C1OC1OCC(O)C(O)C1O,sweet
6523,CCCCCCCCCC(=O)OCC(O)CO,bitter
6524,OCC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet
6525,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6(CO)OC(CO)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
6526,CC(C)(OC1OC(CO)C(O)C(O)C1O)OC1OC(CO)C(O)C(O)C1O,sweet
6527,O=C1CS(=O)(=O)c2ccccc21,sour
6528,COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)CC1O,sweet
6529,CC(Br)=CC(=O)O,sour
6530,O=C(OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1,bitter
6531,CC(C)CCS,undefined
6532,CCC(C)(C(=O)O)C(=O)O,sour
6533,CCCCCCCCCCCCCC(=O)OCC,sweet
6534,O=C(O)c1ccc(Cl)[nH]1,sour
6535,CC1OC(OC2C(OC3C(O)C(CO)OC(OC4C(OC5CCC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)C(=O)CC8(CO)C(O)CC67C)C5(C)C)OC(C(=O)O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
6536,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
6537,CC(C)(C)c1ccc(S(=O)CC(=O)O)cc1,sour
6538,NC(CC(O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,sweet
6539,CC(C)CC(=O)OCCNC(=O)C(N)CC(=O)O,sweet
6540,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(OBr)C1O,sweet
6541,Nc1ncnc2c1ncn2C1OC(COF)C(O)C1O,sweet
6542,COc1cccc(OC)c1O,undefined
6543,O=C1CCCc2ccccc21,bitter
6544,O=C(O)CNC(=Nc1ccccc1)NC1CCCCC1,sweet
6545,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet
6546,CC(C)OC1OC(CO)C(O)C(O)C1OC1OC(COCO)C(O)C(O)C1O,sweet
6547,CCCCCO,sweet
6548,CCCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet
6549,CC(C)CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,sweet
6550,COC1CC(O)C(OC2OC(CO)C(O)C(O)C2O)C(CO)O1,sweet
6551,COC1C(CO)OC(O)C(OC2OC(C)C(O)C(O)C2OC)C1O,sweet
6552,O=C1C=CC(=O)c2c(O)cccc21,bitter
6553,CCC(C)=NOC1=NS(=O)(=O)c2ccccc21,sweet
6554,O=c1cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,sweet
6555,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,bitter
6556,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(N)CC(=O)O)C(C)C)C(=O)O,sweet
6557,O=C(O)CCN(F)F,sour
6558,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet
6559,NC(=O)CC(NC(=O)C1CCCN1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6560,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)cc(OC)c1O,sweet
6561,CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)O,sweet
6562,COc1cc(C2Oc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc(O)c3C(=O)C2O)ccc1O,sweet
6563,CC1OC(OC2C(CO)OC(c3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)C(O)C2O)C(O)C(O)C1O,sweet
6564,COC1C(CO)OC(Oc2ccc3c(c2O)OC(c2ccccc2)CC3=O)C(O)C1O,sweet
6565,CC(OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(O)CO,sweet
6566,OCC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO,sweet
6567,CC1(C)[C@@H](C(=O)O)C[C@@H]1C(=O)O,sour
6568,O=c1c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)coc2c(C3OC(CO)C(O)C(O)C3O)c(O)ccc12,sweet
6569,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet
6570,O=CC(OCl)C(OCl)C(OCl)C(O)CO,sweet
6571,Nc1ncnc2c1nc(N)n2C1OC2COP(=O)(O)OC2C1O,sweet
6572,O=C(O)c1cccc(C(=O)O)c1,sour
6573,CCCC(CC)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
6574,NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet
6575,OC1OC(COC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet
6576,Cc1ccc(C=O)cc1,undefined
6577,COc1ccc(-c2oc3cc(OC4OC(OC(=O)O)C(O)C(O)C4O)cc(O)c3c(=O)c2O)cc1O,sweet
6578,CCCOc1c(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(OC)c2c1=O,sweet
6579,CC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet
6580,CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
6581,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(OC3OC(CO)C(O)C(O)C3O)c(O)c2)C1O,sweet
6582,COC(=O)C(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,bitter
6583,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)O,sweet
6584,CC(=O)OC1CC(C)CCC1C(C)C,undefined
6585,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,bitter
6586,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet
6587,CCOC(=O)C(Cc1ccccc1)NC(=O)CNC(C)=O,sweet
6588,CC(=O)CC(=O)OCCC(C)C,sweet
6589,NC(CS)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6590,CCCCCNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6591,CC1=CC(=O)OC2(C1)CC1CCC2CN1C,bitter
6592,CCc1ccc(C)nc1,undefined
6593,COC(=O)C(Cc1ccccc1)N(C=O)C(=O)C(N)CC(=O)O,sweet
6594,O=C(O)c1cccc(Br)c1,sour
6595,CC(C)C(=O)OC1CC2CCC1(C)C2(C)C,undefined
6596,CCC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CCCCN)C(=O)O,sweet
6597,SCCCCCCCCCS,undefined
6598,O=P1(O)OCC2OC(n3cnc4c(NCCO)ncnc43)C(O)C2O1,sweet
6599,CCCCCCN,undefined
6600,Nc1[nH]c(=O)cnc1C=O,sour
6601,CCCC([N+](=O)[O-])[N+](=O)[O-],sour
6602,CC(C)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet
6603,Cc1ccc(C(C)C)c(O)c1,undefined
6604,O=C(O)C=C=Cc1ccccc1,sour
6605,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,bitter
6606,CC1CCC2(CC1=O)C(C)CC(=O)C2C(C)C,bitter
6607,Nc1cc([N+](=O)[O-])ccc1OC1CCCCC1,sweet
6608,COC(=O)c1ccc(C(=O)O)nc1,sour
6609,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)CC(C)C)C(=O)C1CC=C(C)C,bitter
6610,CNc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,sweet
6611,COC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(C)C,sweet
6612,CC(=O)OC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C(OC2OCC(O)C(O)C2O)C1OC(C)=O,sweet
6613,CCOCc1ccc(O)c(OC)c1,sweet
6614,COC(=O)C1C(OC(=O)C2C(c3ccccc3)C(C(=O)OC3CC4CCC(C3C(=O)OC)N4C)C2c2ccccc2)CC2CCC1N2C,bitter
6615,COc1ccc(C2Cc3ccccc3C(=O)N2)cc1O,undefined
6616,Cc1nc2[nH]c(=O)n(C)c(=O)c2[nH]c1=O,sour
6617,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O,bitter
6618,COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(OC1OC(C)C(O)C(OO)C1O)C2=O,sweet
6619,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1C,sweet
6620,CC=CC(=O)OCCC=CCC,undefined
6621,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(C)=O,sweet
6622,CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)c(O)c2)C1O,bitter
6623,CCC(C)(CC)CCNC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6624,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,bitter
6625,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)OC)CCC5(C)CCC34C)C2(C)C)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,sweet
6626,COCC1OC(OC)C(OC)C(O)C1O,sweet
6627,COc1ccc(CCC(=O)c2c(O)cc(OC3OCC(O)C(O)C3O)cc2O)cc1O,sweet
6628,CCOCC1(O)OCC(O)C(O)C1O,sweet
6629,O=C1c2ccccc2C(=O)N1CC([N+](=O)[O-])[N+](=O)[O-],sour
6630,NC(=O)CCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6631,NC(=O)c1cc2[nH]nnc2nc1N,sour
6632,OCC1OC(OCC2CO2)C(O)C(O)C1O,sweet
6633,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C(=O)O)C(O)CC7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(C(=O)O)C(O)C2O)C(O)C(O)C1O,sweet
6634,CC(C)(C)c1ccc(SCC(=O)O)cc1,sour
6635,CNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OC)C(O)C1O,sweet
6636,Nc1ncnc2c1ncn2C1CC(O[P+](=O)[O-])C(CO)O1,sweet
6637,Cc1oc2ccccc2c1C,undefined
6638,O=C(O)c1cc(Br)c[nH]1,sour
6639,NC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet
6640,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(N)CC(=O)O)C(=O)O,sweet
6641,CC12CCC(C(=O)O)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)CC2,sweet
6642,OC1COC(OCC2OC(O)C(O)C(O)C2O)C(O)C1O,sweet
6643,COC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5C(O)C(=O)C34C)C2(C)C(=O)O)C(O)C(O)C1OC(C)=O,sweet
6644,CCCCCCOC(=O)CCCCC,undefined
6645,Nc1nc(I)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,sweet
6646,CONc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,sweet
6647,COc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,sweet
6648,C=C(C)C1CC23C(=O)C(C(=O)C(C)CC)=C(O)C(CC=C(C)C)(CC2C1(C)C)C3=O,bitter
6649,OCC(O)C(O)C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(O)CO,sweet
6650,COC(=O)C(Cc1ccccc1)NC(=O)CC(NC(=O)C(N)CO)C(=O)O,sweet
6651,O=CC(OS)C(O)C(O)C(O)CO,sweet
6652,CCOc1nc(N)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2n1,sweet
6653,C=CCc1ccc(OC(C)=O)c(OC)c1,sweet
6654,Nc1ccc([As](=O)(O)O)cc1,sour
6655,CCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)O,sweet
6656,Nc1ccccc1S(=O)(=O)O,sour
6657,CCCCCCCCOC(OC1OC(CO)C(O)C(O)C1O)C(C)O,sweet
6658,CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,sweet
6659,CC(C)C1NC(=O)C2CCCN2C1=O,bitter
6660,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC1O,sweet
6661,CCN(CC)c1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet
6662,COC1OC2COCCCCCCOCC3OC(OC1C(OC1OC(C)C(O)CC1O)C2O)C(O)C(O)C3O,sweet
6663,CC1OC(Oc2ccc(-c3cc(=O)c4c(O)cc(O)cc4o3)cc2O)C(O)C(O)C1O,sweet
6664,CCCCCCC=O,undefined
6665,CC(NC(=O)C(CC(=O)O)NC(=NC#N)Nc1ccc(C#N)cc1)c1ccccc1,sweet
6666,CCOC(=O)C(Cc1ccc(OC)c(O)c1)c1ccccc1,bitter
6667,O=CC(ONCl)C(O)C(O)C(O)CO,sweet
6668,CC1OC(Oc2c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,sweet
6669,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(OC2OCC(O)C(O)C2O)C(O)C1O,sweet
6670,CCCCOCCOc1ccc([N+](=O)[O-])cc1N,sweet
6671,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(Cl)C(O)C1O,undefined
6672,COc1ccc(C=CC(=O)c2ccc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2O)cc1O,sweet
6673,Cc1cnc(C)cn1,undefined
6674,CCC(C)C(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet
6675,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet
6676,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC1C2O,sweet
6677,O=C1c2ccc([N+](=O)[O-])cc2S(=O)(=O)N1SC(Cl)(Cl)Cl,bitter
6678,CCC(CC)OC1CC(O)C(O)C(CO)O1,sweet
6679,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(C(=O)O)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,sweet
6680,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,sour
6681,CC(C)C(NC(=O)C(N)CC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet
6682,CC1=NC(C)OC1C,undefined
